"sample_id","sp1","sp2","sp3","sp4","sp5","sp6","sp7","sp8","sp9","sp10","sp11","sp12","sp13","sp14","sp15","sp16","sp17","sp18","sp19","sp20","sp21","sp22","sp23","sp24","sp25","sp26","sp27","sp28","sp29","sp30","sp31","sp32","sp33","sp34","sp35","sp36","sp37","sp38","protein","moisture","slope1","bias1","slope2","bias2","product","date","time","int_time","temp","gps","utc_time","y","n","x","w","id","orig_file"
"HENRYS",3.487956,3.398882,3.314436,3.246922,3.196102,3.152205,3.106848,3.050447,2.997987,2.960575,2.943432,2.947547,2.961849,2.96505,2.942318,2.907698,2.893734,2.929919,3.023654,3.146146,3.232807,3.252975,3.229488,3.184997,3.128198,3.066941,3.008392,2.95407,2.900051,2.851416,2.81053,2.776058,2.751647,2.740733,2.750144,2.811126,2.952711,3.17935,9.5652,10.483,NA,0,8.58,9.5652,"WheatUS16","25/07/2016","02:17:13",10000,NA,"GPGGA",161653.54,47.8945439,"N",-110.5480752,"W",44604,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.62575,3.532016,3.440724,3.371978,3.318703,3.271458,3.222903,3.164888,3.109232,3.069942,3.050706,3.050307,3.061635,3.062395,3.037379,3.002832,2.989146,3.024187,3.11594,3.236516,3.316244,3.328965,3.301254,3.254967,3.195908,3.134143,3.074964,3.01916,2.96463,2.915101,2.871747,2.83636,2.813066,2.801923,2.812928,2.873717,3.019207,3.247177,11.7366,10.542,NA,0,10.89,11.7366,"WheatUS16","25/07/2016","07:47:43",10000,NA,"GPGGA",214528.64,47.89452273,"N",-110.5494693,"W",44605,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.363021,3.277502,3.191682,3.125567,3.075559,3.032709,2.988931,2.932118,2.877683,2.839635,2.822541,2.825581,2.839294,2.842194,2.818546,2.783031,2.769696,2.80443,2.894191,3.01338,3.097446,3.116394,3.096016,3.05528,3.00111,2.943463,2.889517,2.838371,2.788116,2.741171,2.700478,2.667329,2.646204,2.636556,2.648237,2.71006,2.850704,3.062828,11.2196,10.287,NA,0,10.34,11.2196,"WheatUS16","25/07/2016","02:46:45",10000,NA,"GPGGA",164614.54,47.89449106,"N",-110.5484864,"W",44606,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.319153,3.237187,3.156352,3.092973,3.046142,3.005029,2.964149,2.912055,2.861223,2.825425,2.809343,2.81025,2.822162,2.824868,2.803478,2.773236,2.76351,2.798529,2.886264,2.999978,3.076843,3.090353,3.067104,3.024923,2.970914,2.91412,2.860761,2.809896,2.761166,2.716634,2.676786,2.645715,2.625589,2.615222,2.625581,2.684954,2.819016,3.020162,12.2442,11.014,NA,0,11.43,12.2442,"WheatUS16","25/07/2016","04:32:08",10000,NA,"GPGGA",183202.74,47.89448367,"N",-110.5501528,"W",44607,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.168889,3.089782,3.01055,2.947326,2.901155,2.860576,2.8191,2.766628,2.716321,2.680709,2.662916,2.66382,2.674998,2.676597,2.654539,2.623475,2.61279,2.647039,2.731711,2.841348,2.916116,2.929646,2.907487,2.868028,2.815895,2.761288,2.709814,2.660472,2.612762,2.569844,2.531929,2.501396,2.481683,2.472435,2.482945,2.539,2.668217,2.863837,12.7518,10.858,NA,0,11.97,12.7518,"WheatUS16","25/07/2016","04:36:46",10000,NA,"GPGGA",183639.54,47.89446739,"N",-110.5503287,"W",44608,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.519934,3.425625,3.331205,3.257781,3.201154,3.151565,3.101827,3.039682,2.981155,2.938203,2.918227,2.92016,2.932702,2.934265,2.907838,2.868662,2.852183,2.88716,2.979643,3.103678,3.193737,3.21671,3.196103,3.153553,3.096502,3.034273,2.975617,2.919226,2.863925,2.81333,2.770325,2.734606,2.710983,2.700468,2.71095,2.773678,2.922562,3.144395,10.7684,10.179,NA,0,9.86,10.7684,"WheatUS16","25/07/2016","01:43:13",10000,NA,"GPGGA",154306.74,47.89446468,"N",-110.5477933,"W",44609,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.696373,3.597562,3.504415,3.429513,3.369494,3.31996,3.269755,3.208258,3.150659,3.10918,3.08944,3.092957,3.107272,3.109729,3.084565,3.045454,3.029414,3.066036,3.164284,3.29507,3.388375,3.40881,3.383323,3.335727,3.275815,3.211601,3.15059,3.095027,3.038405,2.986921,2.941998,2.905325,2.879316,2.866807,2.879558,2.94564,3.101932,3.348413,8.9166,10.025,NA,0,7.89,8.9166,"WheatUS16","25/07/2016","02:13:25",10000,NA,"GPGGA",161304.94,47.894447,"N",-110.547912,"W",44610,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.534511,3.446775,3.358979,3.289484,3.235384,3.190899,3.146245,3.08844,3.033967,2.995462,2.975448,2.97703,2.990606,2.992247,2.968336,2.93398,2.918372,2.952166,3.044538,3.165253,3.24964,3.268229,3.244674,3.200374,3.144053,3.083421,3.025443,2.971529,2.91827,2.868618,2.826973,2.792567,2.768535,2.758395,2.768529,2.828954,2.972493,3.197797,10.8436,10.461,NA,0,9.94,10.8436,"WheatUS16","25/07/2016","03:21:50",10000,NA,"GPGGA",172104.34,47.89435004,"N",-110.5482029,"W",44611,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.598763,3.501708,3.408625,3.333163,3.27626,3.229095,3.181578,3.119914,3.062554,3.020981,3.000584,3.002081,3.013812,3.014258,2.989144,2.953439,2.940376,2.979418,3.076609,3.203621,3.287449,3.300479,3.271752,3.222039,3.16058,3.096121,3.035219,2.97848,2.922178,2.87115,2.827412,2.791499,2.768064,2.757226,2.768853,2.834195,2.988313,3.219189,10.4958,10.733,NA,0,9.57,10.4958,"WheatUS16","25/07/2016","05:37:26",10000,NA,"GPGGA",193713.1,47.89434997,"N",-110.5498725,"W",44612,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.464016,3.36985,3.279416,3.208757,3.154819,3.10662,3.058631,2.999353,2.941812,2.901634,2.882063,2.881873,2.895081,2.896994,2.870458,2.835202,2.820415,2.854007,2.944979,3.067035,3.15146,3.171825,3.150466,3.106574,3.050054,2.990587,2.932354,2.877935,2.825312,2.776009,2.733912,2.700702,2.678652,2.667606,2.679352,2.742643,2.88501,3.10991,9.8942,10.477,NA,0,8.93,9.8942,"WheatUS16","25/07/2016","02:51:40",10000,NA,"GPGGA",165107.54,47.89434687,"N",-110.5483449,"W",44613,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.175383,3.097818,3.020789,2.960776,2.916758,2.878997,2.840258,2.788903,2.738607,2.704717,2.688635,2.689616,2.700965,2.703077,2.680566,2.650577,2.640471,2.674191,2.759162,2.869,2.941206,2.953759,2.93139,2.889736,2.837749,2.783651,2.73195,2.683021,2.636575,2.593358,2.555641,2.525611,2.505955,2.495581,2.506352,2.563041,2.69098,2.885464,11.0034,10.724,NA,0,10.11,11.0034,"WheatUS16","25/07/2016","04:36:58",10000,NA,"GPGGA",183649.34,47.89433364,"N",-110.5503302,"W",44614,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.3426,3.257192,3.173669,3.108032,3.058887,3.018183,2.979336,2.926085,2.874529,2.8394,2.823321,2.826015,2.839877,2.84437,2.823146,2.792579,2.783238,2.820312,2.912528,3.031839,3.110735,3.125998,3.102789,3.058544,3.003118,2.945084,2.889901,2.839056,2.789899,2.744285,2.704478,2.673471,2.65255,2.642529,2.653347,2.713128,2.849863,3.05902,10.0258,11.15,NA,0,9.07,10.0258,"WheatUS16","25/07/2016","04:31:57",10000,NA,"GPGGA",183153.14,47.8943198,"N",-110.5501513,"W",44615,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.623566,3.527658,3.435926,3.361851,3.305426,3.257298,3.207513,3.147468,3.090924,3.050809,3.032593,3.036548,3.051975,3.055459,3.031628,2.994024,2.978283,3.015887,3.114248,3.244746,3.337446,3.359107,3.333822,3.286932,3.227104,3.162235,3.100547,3.043756,2.986948,2.935207,2.891373,2.855305,2.829913,2.818969,2.829381,2.894181,3.046078,3.289448,9.161,10.327,NA,0,8.15,9.161,"WheatUS16","25/07/2016","02:17:29",10000,NA,"GPGGA",161707.14,47.89428235,"N",-110.5480766,"W",44616,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.548258,3.45809,3.370183,3.299908,3.246417,3.201823,3.159798,3.101161,3.044348,3.005503,2.987726,2.989472,3.003129,3.005784,2.981146,2.946182,2.934322,2.972172,3.067844,3.192358,3.274693,3.289586,3.263227,3.217084,3.158395,3.097604,3.039615,2.984763,2.931565,2.882509,2.839373,2.805144,2.78134,2.770549,2.781586,2.845716,2.995247,3.230294,10.1386,10.583,NA,0,9.19,10.1386,"WheatUS16","25/07/2016","03:57:07",10000,NA,"GPGGA",175603.54,47.89428216,"N",-110.5487735,"W",44617,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.605066,3.513212,3.422759,3.353855,3.299927,3.252356,3.204882,3.146269,3.091022,3.051959,3.033753,3.035856,3.048789,3.049856,3.025481,2.989583,2.976572,3.013268,3.10791,3.232152,3.315521,3.328995,3.302026,3.256533,3.197561,3.13739,3.080309,3.027022,2.973826,2.924439,2.882048,2.846977,2.824434,2.814088,2.827779,2.892456,3.040112,3.269505,11.4264,10.291,NA,0,10.56,11.4264,"WheatUS16","25/07/2016","06:14:11",10000,NA,"GPGGA",201341.3,47.89426695,"N",-110.5497403,"W",44618,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.470249,3.380848,3.292745,3.224277,3.170302,3.124946,3.080928,3.023015,2.967748,2.928937,2.909455,2.909814,2.922198,2.924391,2.899198,2.864533,2.850466,2.883316,2.973681,3.093953,3.175567,3.193068,3.169788,3.125431,3.068697,3.009424,2.952294,2.898092,2.845318,2.796495,2.754128,2.720791,2.697896,2.686575,2.697464,2.757572,2.899059,3.118037,10.4206,10.438,NA,0,9.49,10.4206,"WheatUS16","25/07/2016","04:01:44",10000,NA,"GPGGA",180041.34,47.89425841,"N",-110.5489162,"W",44619,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.60531,3.507839,3.415187,3.343363,3.288433,3.239856,3.191325,3.130013,3.072191,3.032103,3.015593,3.019473,3.036445,3.041395,3.017328,2.980654,2.96785,3.006973,3.108701,3.242415,3.334197,3.353057,3.327459,3.279674,3.218105,3.154119,3.094226,3.037186,2.982053,2.931094,2.885304,2.849355,2.824973,2.813119,2.826239,2.893772,3.047803,3.299224,9.5746,10.407,NA,0,8.59,9.5746,"WheatUS16","25/07/2016","03:26:41",10000,NA,"GPGGA",172543.54,47.89425368,"N",-110.5486319,"W",44620,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.657552,3.559237,3.465127,3.389682,3.330713,3.281614,3.231521,3.171392,3.113964,3.073582,3.053294,3.055983,3.069788,3.07244,3.047177,3.010531,2.996078,3.033987,3.136226,3.269167,3.35838,3.372331,3.341747,3.289619,3.226571,3.159799,3.097198,3.040598,2.983053,2.930871,2.885588,2.847355,2.82081,2.808556,2.820745,2.885767,3.036534,3.281642,9.0106,10.175,NA,0,7.99,9.0106,"WheatUS16","25/07/2016","07:08:01",10000,NA,"GPGGA",210745.24,47.89423844,"N",-110.5490439,"W",44621,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.41906,3.330091,3.242524,3.174828,3.123523,3.07731,3.032151,2.975584,2.921459,2.883653,2.866549,2.868593,2.882592,2.886723,2.863425,2.830088,2.818602,2.85519,2.950934,3.076087,3.159636,3.17378,3.146794,3.099223,3.0396,2.977435,2.919719,2.86457,2.811829,2.763086,2.720269,2.685897,2.66354,2.651562,2.662392,2.72347,2.865623,3.088427,10.1762,10.673,NA,0,9.23,10.1762,"WheatUS16","25/07/2016","05:41:47",10000,NA,"GPGGA",194133.1,47.89423466,"N",-110.5500168,"W",44622,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.817196,3.714852,3.614877,3.539252,3.476116,3.422415,3.368093,3.303905,3.244506,3.200227,3.17626,3.173858,3.183096,3.180472,3.152557,3.114859,3.098118,3.132511,3.226699,3.350682,3.435094,3.449481,3.422083,3.37394,3.313685,3.248824,3.186798,3.130372,3.073074,3.020895,2.976406,2.939582,2.916021,2.905968,2.918308,2.985507,3.139584,3.396501,12.028,10.455,NA,0,11.2,12.028,"WheatUS16","25/07/2016","06:09:39",10000,NA,"GPGGA",200909.7,47.89421792,"N",-110.5495982,"W",44623,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.546096,3.452089,3.361113,3.286293,3.228203,3.182273,3.137385,3.077652,3.021591,2.98149,2.960051,2.96,2.972427,2.972826,2.948057,2.913074,2.898609,2.934557,3.030121,3.15465,3.238074,3.252623,3.223984,3.175633,3.116513,3.053009,2.993719,2.939225,2.88537,2.83538,2.792155,2.756412,2.731014,2.719968,2.731392,2.792394,2.939535,3.168375,9.7156,10.396,NA,0,8.74,9.7156,"WheatUS16","25/07/2016","07:12:31",10000,NA,"GPGGA",211218.44,47.89421453,"N",-110.5491861,"W",44624,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.51575,3.421803,3.32759,3.253401,3.196791,3.147901,3.099285,3.038385,2.980043,2.93822,2.917236,2.918215,2.929515,2.930558,2.903988,2.865592,2.849846,2.883759,2.974726,3.098209,3.185841,3.205964,3.184323,3.141844,3.084402,3.023347,2.965878,2.911163,2.856581,2.807179,2.764421,2.729739,2.707083,2.696529,2.708129,2.770162,2.916482,3.144909,11.8024,10.157,NA,0,10.96,11.8024,"WheatUS16","25/07/2016","02:46:33",10000,NA,"GPGGA",164557.54,47.89419788,"N",-110.5484895,"W",44625,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.558829,3.458869,3.366244,3.292702,3.234202,3.184128,3.132411,3.068102,3.008283,2.966769,2.945318,2.946375,2.961191,2.962886,2.935624,2.89661,2.878913,2.912966,3.008266,3.136076,3.227505,3.251238,3.230846,3.185452,3.126861,3.065215,3.004228,2.947012,2.89173,2.840022,2.795648,2.760834,2.735979,2.723665,2.73551,2.798501,2.947688,3.18805,9.3208,10.077,NA,0,8.32,9.3208,"WheatUS16","25/07/2016","01:43:30",10000,NA,"GPGGA",154321.34,47.8941727,"N",-110.5478071,"W",44626,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.346601,3.261031,3.177939,3.110376,3.059633,3.016303,2.971844,2.914948,2.86205,2.825143,2.806247,2.808177,2.821894,2.822715,2.799794,2.767452,2.754745,2.791436,2.885489,3.005323,3.086359,3.101234,3.075034,3.029002,2.972651,2.913044,2.856676,2.804675,2.753695,2.705971,2.665395,2.632551,2.609601,2.599975,2.611827,2.671592,2.812366,3.025979,10.1292,10.595,NA,0,9.18,10.1292,"WheatUS16","25/07/2016","04:37:12",10000,NA,"GPGGA",183701.34,47.89417004,"N",-110.5503337,"W",44627,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.683775,3.587158,3.496241,3.425683,3.367035,3.31699,3.26849,3.207714,3.150865,3.1111,3.090732,3.093716,3.10815,3.110043,3.084053,3.046497,3.030141,3.064958,3.160988,3.287245,3.37533,3.395565,3.37075,3.324512,3.26649,3.20449,3.144572,3.089312,3.035045,2.984025,2.940198,2.904647,2.880056,2.867724,2.879591,2.945013,3.096644,3.332707,8.9166,10.139,NA,0,7.89,8.9166,"WheatUS16","25/07/2016","02:13:09",10000,NA,"GPGGA",161250.94,47.89416902,"N",-110.5479148,"W",44628,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.659187,3.563814,3.467453,3.39286,3.333958,3.283472,3.233561,3.171752,3.113002,3.069323,3.047361,3.046042,3.055853,3.054328,3.02644,2.988385,2.973167,3.008652,3.103157,3.228338,3.31101,3.321778,3.292646,3.244104,3.182842,3.120136,3.060848,3.005384,2.950737,2.899261,2.855123,2.818747,2.794668,2.784237,2.795121,2.859143,3.009901,3.247177,11.1632,10.099,NA,0,10.28,11.1632,"WheatUS16","25/07/2016","07:41:20",10000,NA,"GPGGA",214045.24,47.89415109,"N",-110.5493301,"W",44629,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.627054,3.536263,3.44833,3.377595,3.322385,3.277275,3.234409,3.17557,3.119594,3.080082,3.057404,3.056123,3.065593,3.063687,3.038187,3.00335,2.987905,3.019819,3.108637,3.224197,3.299871,3.310745,3.283778,3.236972,3.180256,3.12055,3.06306,3.008749,2.956685,2.906849,2.864623,2.829737,2.805429,2.793373,2.804366,2.86268,3.00252,3.223167,11.3136,10.326,NA,0,10.44,11.3136,"WheatUS16","25/07/2016","07:48:05",10000,NA,"GPGGA",214734.64,47.89414559,"N",-110.5494725,"W",44630,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.374483,3.287584,3.202473,3.137314,3.087149,3.046186,3.002334,2.944314,2.888463,2.849844,2.829721,2.829242,2.840256,2.840216,2.813803,2.778888,2.764575,2.795713,2.881308,2.995292,3.072731,3.090005,3.069646,3.028547,2.975841,2.920153,2.86562,2.813782,2.763315,2.715788,2.675047,2.643999,2.622545,2.612133,2.623426,2.682232,2.819028,3.02481,11.5768,10.288,NA,0,10.72,11.5768,"WheatUS16","25/07/2016","02:51:53",10000,NA,"GPGGA",165119.54,47.89413856,"N",-110.5483465,"W",44631,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.364551,3.277639,3.193901,3.127848,3.07631,3.034718,2.994478,2.9394,2.886258,2.849272,2.830307,2.832389,2.843209,2.844538,2.821388,2.789977,2.778479,2.812656,2.9015,3.016039,3.092358,3.106835,3.083148,3.038562,2.984505,2.927203,2.87304,2.823056,2.774276,2.728129,2.68878,2.65831,2.636837,2.62665,2.63793,2.695851,2.829486,3.03765,9.7062,10.853,NA,0,8.73,9.7062,"WheatUS16","25/07/2016","04:31:47",10000,NA,"GPGGA",183141.94,47.89412719,"N",-110.5501558,"W",44632,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.60993,3.513404,3.420806,3.347749,3.292507,3.245328,3.198944,3.138415,3.081045,3.039453,3.019252,3.021345,3.033868,3.035967,3.010297,2.972542,2.956325,2.990893,3.084358,3.209097,3.296767,3.314928,3.289967,3.244876,3.186638,3.124012,3.065129,3.009792,2.954709,2.904579,2.861173,2.824978,2.801101,2.789386,2.799976,2.861225,3.009925,3.245557,10.6086,10.217,NA,0,9.69,10.6086,"WheatUS16","25/07/2016","03:21:37",10000,NA,"GPGGA",172048.74,47.89407938,"N",-110.5482045,"W",44633,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.549185,3.455378,3.364622,3.292322,3.236807,3.189857,3.145688,3.08766,3.030533,2.990675,2.971273,2.970672,2.982205,2.982567,2.956956,2.922209,2.909962,2.945709,3.038932,3.161156,3.241443,3.253784,3.226742,3.179386,3.120167,3.058076,2.999431,2.943491,2.889964,2.840996,2.797478,2.76321,2.739913,2.728037,2.738958,2.802062,2.945356,3.169732,11.2572,10.57,NA,0,10.38,11.2572,"WheatUS16","25/07/2016","05:37:10",10000,NA,"GPGGA",193657.5,47.89406586,"N",-110.5498757,"W",44634,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.591328,3.494514,3.402103,3.32842,3.27001,3.220168,3.173152,3.112337,3.05491,3.015364,2.996127,2.99859,3.01413,3.016756,2.991845,2.955501,2.94128,2.978124,3.077538,3.209501,3.300127,3.31923,3.292449,3.242397,3.180638,3.116751,3.055087,2.998359,2.943046,2.891092,2.845448,2.809537,2.784133,2.77211,2.784706,2.849934,2.998835,3.23754,8.0612,10.186,NA,0,6.98,8.0612,"WheatUS16","25/07/2016","04:02:02",10000,NA,"GPGGA",180056.54,47.89399418,"N",-110.5489195,"W",44635,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.326587,3.238544,3.153607,3.08482,3.033529,2.990736,2.946398,2.890041,2.836843,2.798166,2.780186,2.781894,2.79427,2.795784,2.773033,2.739058,2.726799,2.763355,2.855352,2.974853,3.05542,3.069767,3.043821,2.998637,2.942881,2.883317,2.828002,2.776448,2.725254,2.678321,2.637873,2.604744,2.582093,2.572597,2.583593,2.643629,2.783751,2.998377,9.9224,10.553,NA,0,8.96,9.9224,"WheatUS16","25/07/2016","04:37:24",10000,NA,"GPGGA",183714.74,47.89398402,"N",-110.5503338,"W",44636,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.621142,3.528311,3.437698,3.365067,3.308184,3.261315,3.215785,3.155538,3.099584,3.059861,3.039161,3.040223,3.054175,3.054853,3.029653,2.994063,2.978494,3.012412,3.104208,3.224997,3.310176,3.329951,3.306853,3.261363,3.204144,3.142133,3.082645,3.027234,2.97257,2.922968,2.880997,2.847083,2.822411,2.810906,2.822121,2.88201,3.027787,3.264068,9.5276,10.623,NA,0,8.54,9.5276,"WheatUS16","25/07/2016","02:17:43",10000,NA,"GPGGA",161722.54,47.89397732,"N",-110.5480785,"W",44637,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.696966,3.599736,3.503507,3.432261,3.377229,3.326806,3.281932,3.222502,3.164876,3.126122,3.108001,3.110353,3.125973,3.12962,3.105127,3.070029,3.05767,3.096492,3.197622,3.330661,3.418406,3.431869,3.401935,3.350153,3.286779,3.222351,3.16028,3.103078,3.0472,2.995403,2.949327,2.912354,2.887059,2.875071,2.887576,2.952888,3.105605,3.364709,9.067,10.425,NA,0,8.05,9.067,"WheatUS16","25/07/2016","05:42:06",10000,NA,"GPGGA",194148.1,47.8939575,"N",-110.5500181,"W",44638,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.503875,3.414125,3.326107,3.257391,3.203686,3.158546,3.108926,3.050328,2.996658,2.95786,2.939358,2.942733,2.95704,2.959143,2.935606,2.899381,2.884232,2.918702,3.012048,3.136693,3.224698,3.245054,3.221376,3.17677,3.12033,3.05898,3.001102,2.947479,2.893656,2.844553,2.802613,2.767203,2.742884,2.731977,2.742948,2.803225,2.948055,3.171366,9.6498,10.089,NA,0,8.67,9.6498,"WheatUS16","25/07/2016","02:12:55",10000,NA,"GPGGA",161238.94,47.89393343,"N",-110.5479167,"W",44639,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.362955,3.278745,3.194999,3.129666,3.08039,3.039431,2.998479,2.944953,2.892685,2.856222,2.839865,2.841163,2.854691,2.857555,2.835113,2.804621,2.795207,2.831677,2.92226,3.038044,3.11495,3.128683,3.105091,3.062056,3.00627,2.948647,2.894457,2.84253,2.793079,2.74717,2.707257,2.675755,2.655239,2.645613,2.656921,2.717309,2.85495,3.065171,11.417,11.173,NA,0,10.55,11.417,"WheatUS16","25/07/2016","04:31:36",10000,NA,"GPGGA",183129.74,47.8939205,"N",-110.5501577,"W",44640,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.916313,3.807742,3.703138,3.625465,3.559644,3.505585,3.455709,3.38923,3.325763,3.282632,3.260039,3.260098,3.273949,3.274453,3.247682,3.209246,3.19392,3.231775,3.337223,3.476893,3.565569,3.577648,3.544387,3.488482,3.421659,3.35468,3.290746,3.230933,3.17385,3.118297,3.070853,3.03294,3.005959,2.992756,3.005597,3.075231,3.240394,3.509392,8.1552,10.214,NA,0,7.08,8.1552,"WheatUS16","25/07/2016","07:13:04",10000,NA,"GPGGA",211234.04,47.89390993,"N",-110.5491885,"W",44641,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.670688,3.580277,3.489855,3.419409,3.363216,3.317203,3.273453,3.21546,3.160556,3.122389,3.102585,3.10523,3.117948,3.118851,3.094002,3.059355,3.045508,3.083042,3.179394,3.302173,3.383729,3.398127,3.370318,3.323513,3.266178,3.204977,3.148282,3.095278,3.042027,2.99241,2.949541,2.91486,2.890182,2.880715,2.892406,2.957652,3.112236,3.35088,10.3172,10.358,NA,0,9.38,10.3172,"WheatUS16","25/07/2016","06:14:32",10000,NA,"GPGGA",201401.1,47.89390835,"N",-110.5497428,"W",44642,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.728826,3.630415,3.532149,3.458704,3.39879,3.349057,3.301404,3.239067,3.180265,3.140509,3.121746,3.126938,3.144451,3.149566,3.125127,3.08854,3.075125,3.115096,3.21838,3.354758,3.447909,3.467378,3.441326,3.391538,3.329308,3.265174,3.202516,3.144598,3.08848,3.034752,2.988869,2.952804,2.927804,2.916306,2.928105,3.00041,3.160442,3.423919,8.7568,10.605,NA,0,7.72,8.7568,"WheatUS16","25/07/2016","02:52:23",10000,NA,"GPGGA",165133.34,47.89389848,"N",-110.5483486,"W",44643,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.631654,3.535035,3.440146,3.36611,3.308416,3.259412,3.210464,3.148501,3.091254,3.051654,3.03181,3.035436,3.051795,3.054071,3.029413,2.993484,2.979339,3.01883,3.120748,3.253166,3.343198,3.361252,3.332622,3.283441,3.222055,3.1571,3.095559,3.039152,2.982586,2.930091,2.885431,2.849065,2.82351,2.81292,2.825251,2.892073,3.047425,3.302164,9.2926,10.42,NA,0,8.29,9.2926,"WheatUS16","25/07/2016","03:56:49",10000,NA,"GPGGA",175541.94,47.89389632,"N",-110.5487763,"W",44644,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.709787,3.609191,3.510024,3.434968,3.37563,3.325141,3.27451,3.21173,3.151316,3.109113,3.088834,3.092448,3.107971,3.111452,3.087065,3.048934,3.035005,3.07527,3.178785,3.315507,3.410878,3.428978,3.401748,3.350988,3.287592,3.221165,3.159129,3.100648,3.043411,2.991324,2.945151,2.908105,2.882442,2.871769,2.884289,2.953734,3.115103,3.372875,9.4336,10.541,NA,0,8.44,9.4336,"WheatUS16","25/07/2016","03:27:05",10000,NA,"GPGGA",172606.34,47.893861,"N",-110.5486344,"W",44645,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.707489,3.609655,3.51441,3.439473,3.381259,3.330616,3.282007,3.219935,3.16219,3.121811,3.1008,3.10029,3.112003,3.111407,3.084168,3.04781,3.033958,3.070195,3.166303,3.292834,3.375406,3.38899,3.362523,3.313767,3.253142,3.190589,3.130142,3.074892,3.020626,2.969043,2.925087,2.889702,2.866529,2.855944,2.868511,2.935983,3.08736,3.33668,10.5992,10.336,NA,0,9.68,10.5992,"WheatUS16","25/07/2016","06:09:19",10000,NA,"GPGGA",200849.7,47.89383804,"N",-110.5496005,"W",44646,"FarmerI_PRO_PRO_2016_henrys.csv"
"HENRYS",3.579141,3.481024,3.387084,3.313814,3.257019,3.207965,3.159873,3.098672,3.039161,2.99875,2.980571,2.983194,2.999081,3.00375,2.976912,2.938779,2.92444,2.960219,3.057418,3.188178,3.280452,3.303979,3.282564,3.237851,3.179163,3.115233,3.053817,2.99547,2.939155,2.888343,2.843873,2.808242,2.784202,2.772063,2.782433,2.847942,2.997225,3.238813,9.8472,10.323,NA,0,8.88,9.8472,"WheatUS16","25/07/2016","01:43:47",10000,NA,"GPGGA",154338.14,47.89383423,"N",-110.5478104,"W",44647,"FarmerI_PRO_PRO_2016_henrys.csv"
