"sample_id","sp1","sp2","sp3","sp4","sp5","sp6","sp7","sp8","sp9","sp10","sp11","sp12","sp13","sp14","sp15","sp16","sp17","sp18","sp19","sp20","sp21","sp22","sp23","sp24","sp25","sp26","sp27","sp28","sp29","sp30","sp31","sp32","sp33","sp34","sp35","sp36","sp37","sp38","protein","moisture","slope1","bias1","slope2","bias2","product","date","time","int_time","temp","gps","utc_time","y","n","x","w","id","orig_file"
"HENRYS",2.951986,2.876361,2.805444,2.737434,2.678819,2.630263,2.583951,2.533308,2.487206,2.450596,2.428772,2.423649,2.42653,2.419162,2.395307,2.366891,2.358482,2.395166,2.47704,2.571464,2.630388,2.634477,2.605427,2.56187,2.509977,2.454392,2.405252,2.359451,2.314258,2.272321,2.238992,2.21397,2.198689,2.19265,2.20731,2.266656,2.398899,2.590523,12.473,10.068,1.01,1,1.1,-0.4,"Wheat16H","18/07/2018","14:07:55",10000,36.9,"GPGGA",201407.4,47.8912010681667,"N",-110.548041475167,"W",9357,"FarmerI_PRO_PRO_2018_henrys.csv"
"HENRYS",2.889389,2.815497,2.745934,2.67953,2.622544,2.575656,2.530135,2.480827,2.436433,2.402275,2.381989,2.37899,2.383881,2.378608,2.354471,2.32555,2.316393,2.35111,2.433156,2.531576,2.593593,2.599569,2.573045,2.530107,2.478248,2.424691,2.374988,2.328609,2.284456,2.243001,2.208156,2.181499,2.164687,2.158278,2.171946,2.229486,2.358717,2.546159,12.025,9.3833,1.01,1,1.1,-0.4,"Wheat16H","18/07/2018","14:08:14",10000,37.9,"GPGGA",201420.2,47.8909422948333,"N",-110.548043694,"W",9358,"FarmerI_PRO_PRO_2018_henrys.csv"
"HENRYS",2.882446,2.807965,2.738144,2.673031,2.616818,2.568474,2.521609,2.472218,2.426383,2.392846,2.373741,2.369091,2.373201,2.368999,2.344434,2.313511,2.304576,2.338487,2.418062,2.516849,2.579039,2.583969,2.557951,2.515925,2.464211,2.411263,2.361885,2.316398,2.272212,2.230783,2.196755,2.170136,2.153023,2.146686,2.159513,2.21595,2.343601,2.528293,12.16,10.16,1.01,1,1.1,-0.4,"Wheat16H","18/07/2018","14:08:31",10000,36.1,"GPGGA",201439,47.8905660426667,"N",-110.548046786833,"W",9359,"FarmerI_PRO_PRO_2018_henrys.csv"
"HENRYS",3.021908,2.941229,2.864911,2.795019,2.73392,2.680503,2.630712,2.578061,2.527973,2.490477,2.469572,2.46456,2.46817,2.462225,2.435336,2.402705,2.390798,2.423995,2.508073,2.611695,2.677162,2.683576,2.655681,2.611775,2.557905,2.501328,2.449809,2.402444,2.35565,2.312371,2.276302,2.246844,2.228255,2.222237,2.234669,2.292596,2.426264,2.620196,11.653,8.8011,1.01,1,1.1,-0.4,"Wheat16H","18/07/2018","14:08:47",10000,37.3,"GPGGA",201455.8,47.8902268321667,"N",-110.548050195167,"W",9360,"FarmerI_PRO_PRO_2018_henrys.csv"
"HENRYS",2.958446,2.883475,2.812587,2.746521,2.688831,2.640343,2.594205,2.544584,2.49861,2.464449,2.445446,2.441667,2.447437,2.442285,2.416794,2.384728,2.373842,2.406307,2.487716,2.589726,2.655072,2.662092,2.635564,2.593234,2.541786,2.487132,2.437034,2.391286,2.345922,2.30269,2.267266,2.240348,2.220584,2.213408,2.226908,2.284132,2.412844,2.601546,11.728,9.0578,1.01,1,1.1,-0.4,"Wheat16H","18/07/2018","14:09:07",10000,37.7,"GPGGA",201512,47.8899028908333,"N",-110.5480511585,"W",9361,"FarmerI_PRO_PRO_2018_henrys.csv"
"HENRYS",3.060837,2.981024,2.905005,2.834121,2.77296,2.720653,2.670675,2.615753,2.56582,2.52897,2.506875,2.502552,2.507808,2.50053,2.47205,2.43851,2.425556,2.457896,2.5414,2.646595,2.713991,2.72206,2.693783,2.64887,2.595452,2.539673,2.486446,2.438705,2.393068,2.347759,2.310489,2.282383,2.262333,2.253631,2.26854,2.326787,2.459237,2.653951,10.09,8.1112,1.01,1,1.1,-0.4,"Wheat16H","18/07/2018","14:09:23",10000,36.1,"GPGGA",201532,47.8894984943333,"N",-110.548054927833,"W",9362,"FarmerI_PRO_PRO_2018_henrys.csv"
"HENRYS",2.950123,2.875219,2.802794,2.73596,2.680295,2.629754,2.581405,2.530751,2.484387,2.449637,2.430499,2.427089,2.432985,2.427904,2.403165,2.372033,2.359994,2.393265,2.476413,2.578755,2.644497,2.652075,2.625703,2.582073,2.529639,2.476089,2.426075,2.37941,2.334991,2.29311,2.257303,2.229249,2.210904,2.20398,2.216108,2.272568,2.401695,2.589293,10.879,8.6104,1.01,1,1.1,-0.4,"Wheat16H","18/07/2018","14:09:38",10000,36.4,"GPGGA",201548,47.8891746426667,"N",-110.548056847,"W",9363,"FarmerI_PRO_PRO_2018_henrys.csv"
"HENRYS",2.891397,2.817848,2.748436,2.684014,2.6276,2.580336,2.534919,2.485119,2.440902,2.406414,2.385189,2.381798,2.384289,2.377017,2.353851,2.325184,2.315175,2.34777,2.425905,2.518615,2.576693,2.582534,2.556908,2.516272,2.467166,2.41543,2.36782,2.324229,2.28203,2.242096,2.208294,2.183497,2.167535,2.161262,2.174592,2.230514,2.354986,2.534749,12.685,8.9693,1.01,1,1.1,-0.4,"Wheat16H","18/07/2018","14:09:56",10000,35.5,"GPGGA",201603.2,47.8888622755,"N",-110.548059868,"W",9364,"FarmerI_PRO_PRO_2018_henrys.csv"
"HENRYS",2.949396,2.872873,2.800709,2.733765,2.67532,2.625421,2.578743,2.527146,2.479248,2.444641,2.424415,2.420277,2.425519,2.420088,2.3935,2.360935,2.349241,2.381469,2.46262,2.564793,2.629721,2.637826,2.611897,2.569246,2.5182,2.465256,2.414807,2.368362,2.323712,2.281452,2.245267,2.217389,2.198992,2.192208,2.205137,2.262616,2.392827,2.581162,10.891,8.8327,1.01,1,1.1,-0.4,"Wheat16H","18/07/2018","14:10:12",10000,36.4,"GPGGA",201621.4,47.8884961435,"N",-110.5480630875,"W",9365,"FarmerI_PRO_PRO_2018_henrys.csv"
"HENRYS",2.945188,2.869351,2.797799,2.730903,2.67181,2.623151,2.576236,2.525078,2.479475,2.445221,2.423882,2.419296,2.424594,2.419042,2.392365,2.360077,2.348083,2.378229,2.458075,2.55871,2.621759,2.628963,2.604209,2.562165,2.510457,2.4586,2.409189,2.36255,2.318292,2.277341,2.242453,2.213848,2.195421,2.189126,2.200608,2.255477,2.382388,2.5656,11.106,9.0106,1.01,1,1.1,-0.4,"Wheat16H","18/07/2018","14:10:29",10000,36.6,"GPGGA",201636.8,47.8881834278333,"N",-110.548065403167,"W",9366,"FarmerI_PRO_PRO_2018_henrys.csv"
"HENRYS",3.057574,2.977518,2.902488,2.831376,2.770801,2.719838,2.670188,2.615249,2.565801,2.528201,2.506494,2.501343,2.504622,2.497785,2.469968,2.436518,2.424497,2.456315,2.537928,2.639791,2.703674,2.709838,2.683854,2.641602,2.58686,2.532106,2.481985,2.433719,2.387631,2.345226,2.309488,2.280371,2.260836,2.25504,2.268647,2.326186,2.457525,2.650771,12.209,9.0424,1.01,1,1.1,-0.4,"Wheat16H","18/07/2018","14:10:47",10000,35.5,"GPGGA",201653.8,47.887833298,"N",-110.548068559833,"W",9367,"FarmerI_PRO_PRO_2018_henrys.csv"
"HENRYS",3.002062,2.92738,2.856704,2.788689,2.730617,2.682143,2.634885,2.583745,2.535626,2.500417,2.479742,2.47385,2.476139,2.46957,2.443449,2.410712,2.397661,2.428439,2.507339,2.603641,2.665398,2.672013,2.646733,2.605113,2.554721,2.50232,2.453909,2.409027,2.364506,2.323241,2.288856,2.260786,2.242079,2.236132,2.248358,2.303792,2.431282,2.614817,11.619,9.4968,1.01,1,1.1,-0.4,"Wheat16H","18/07/2018","14:11:03",10000,35.5,"GPGGA",201712.2,47.8874588248333,"N",-110.5480709275,"W",9368,"FarmerI_PRO_PRO_2018_henrys.csv"
"HENRYS",2.99254,2.915401,2.841597,2.772161,2.711622,2.661708,2.613619,2.559814,2.51168,2.475946,2.45439,2.448965,2.453215,2.446994,2.420531,2.387403,2.37461,2.40639,2.488186,2.589858,2.655184,2.663172,2.636184,2.592539,2.540744,2.486879,2.435678,2.38925,2.34582,2.302654,2.266027,2.238812,2.220195,2.212433,2.225356,2.282972,2.412096,2.601631,10.316,8.9735,1.01,1,1.1,-0.4,"Wheat16H","18/07/2018","14:11:17",10000,37.2,"GPGGA",201727.8,47.8871430625,"N",-110.548073848833,"W",9369,"FarmerI_PRO_PRO_2018_henrys.csv"
"HENRYS",2.984317,2.905005,2.830778,2.760555,2.699082,2.647871,2.599521,2.546575,2.497262,2.460894,2.439341,2.433809,2.43794,2.432016,2.405426,2.373204,2.361736,2.393925,2.476084,2.579062,2.643336,2.649479,2.622846,2.58006,2.527208,2.473465,2.424243,2.377643,2.332894,2.290771,2.255271,2.227302,2.209116,2.202071,2.215435,2.273443,2.403475,2.592366,12.017,9.0579,1.01,1,1.1,-0.4,"Wheat16H","18/07/2018","14:11:35",10000,36.1,"GPGGA",201742,47.8868599391667,"N",-110.548076846,"W",9370,"FarmerI_PRO_PRO_2018_henrys.csv"
"HENRYS",2.994509,2.912934,2.838132,2.767378,2.704937,2.653063,2.603751,2.550514,2.501559,2.464831,2.442852,2.437231,2.441188,2.435074,2.409234,2.379183,2.371159,2.407638,2.492287,2.593158,2.655243,2.660824,2.632882,2.588225,2.534483,2.479949,2.428795,2.380703,2.335258,2.293995,2.258154,2.231273,2.215172,2.210567,2.224943,2.285991,2.422618,2.619235,11.44,10.05,1.01,1,1.1,-0.4,"Wheat16H","18/07/2018","14:11:54",10000,35.8,"GPGGA",201759.8,47.8864975883333,"N",-110.548079612833,"W",9371,"FarmerI_PRO_PRO_2018_henrys.csv"
"HENRYS",2.945484,2.869972,2.798143,2.731376,2.67486,2.626871,2.579605,2.529983,2.48359,2.448333,2.429296,2.425596,2.430253,2.425534,2.402057,2.372527,2.365848,2.403221,2.484879,2.583508,2.644745,2.649478,2.621816,2.579881,2.528157,2.474234,2.42564,2.381108,2.336603,2.296138,2.263043,2.237235,2.22132,2.216699,2.231063,2.289806,2.421146,2.612613,11.849,10.22,1.01,1,1.1,-0.4,"Wheat16H","18/07/2018","14:12:11",10000,34.6,"GPGGA",201819.8,47.886084485,"N",-110.548082140667,"W",9372,"FarmerI_PRO_PRO_2018_henrys.csv"
"HENRYS",3.032346,2.94959,2.872581,2.801681,2.739749,2.68609,2.635085,2.580427,2.530694,2.493059,2.47105,2.464935,2.46755,2.460067,2.432483,2.39982,2.388167,2.420775,2.502386,2.603275,2.666618,2.671903,2.646035,2.603805,2.550828,2.496766,2.447204,2.400377,2.354704,2.312957,2.276979,2.24923,2.232667,2.226351,2.240255,2.299576,2.43224,2.625212,13.6,9.0602,1.01,1,1.1,-0.4,"Wheat16H","18/07/2018","14:12:30",10000,35.4,"GPGGA",201835.8,47.8857587988333,"N",-110.548085093667,"W",9373,"FarmerI_PRO_PRO_2018_henrys.csv"
"HENRYS",3.029273,2.948228,2.871998,2.801813,2.739782,2.686256,2.635018,2.580134,2.53115,2.493547,2.469728,2.46234,2.463604,2.454503,2.426103,2.392356,2.378958,2.407949,2.485228,2.582807,2.644213,2.649222,2.623683,2.58239,2.531317,2.478381,2.429906,2.384524,2.340448,2.298559,2.263043,2.236031,2.218283,2.211246,2.224311,2.281379,2.409503,2.594764,13.299,8.7124,1.01,1,1.1,-0.4,"Wheat16H","18/07/2018","14:12:44",10000,35.8,"GPGGA",201854.8,47.8853725651667,"N",-110.548089094,"W",9374,"FarmerI_PRO_PRO_2018_henrys.csv"
"HENRYS",2.971847,2.896204,2.825387,2.757292,2.697844,2.647967,2.601023,2.54985,2.503069,2.467708,2.446752,2.441972,2.445992,2.439095,2.412114,2.379742,2.367192,2.398534,2.478595,2.577497,2.641239,2.648573,2.622565,2.581275,2.530731,2.478329,2.429314,2.384268,2.340565,2.298074,2.262608,2.235878,2.217917,2.210419,2.224157,2.282486,2.41142,2.597812,12.015,8.7973,1.01,1,1.1,-0.4,"Wheat16H","18/07/2018","14:13:03",10000,34.4,"GPGGA",201909.4,47.8850824161667,"N",-110.548089940167,"W",9375,"FarmerI_PRO_PRO_2018_henrys.csv"
"HENRYS",3.001077,2.922907,2.850415,2.783086,2.72251,2.671285,2.622183,2.569402,2.521422,2.484643,2.462753,2.456841,2.46005,2.452991,2.425089,2.391819,2.380701,2.411861,2.490207,2.588503,2.650828,2.656354,2.6303,2.589284,2.539211,2.486301,2.437709,2.393738,2.34935,2.307132,2.272806,2.246112,2.228003,2.22174,2.235303,2.293223,2.422161,2.608043,12,9.2509,1.01,1,1.1,-0.4,"Wheat16H","18/07/2018","14:13:19",10000,35.6,"GPGGA",201927.8,47.8847135723333,"N",-110.5480936455,"W",9376,"FarmerI_PRO_PRO_2018_henrys.csv"
"HENRYS",3.024,2.944645,2.869058,2.799175,2.738704,2.686087,2.634923,2.582367,2.533764,2.495289,2.472772,2.467091,2.469893,2.461276,2.433185,2.400424,2.387361,2.418352,2.498122,2.596556,2.659383,2.665859,2.639261,2.598175,2.547263,2.494053,2.444548,2.399182,2.354492,2.311718,2.27713,2.249533,2.231932,2.225582,2.238924,2.298007,2.429285,2.617743,12.42,8.2418,1.01,1,1.1,-0.4,"Wheat16H","18/07/2018","14:13:33",10000,35.4,"GPGGA",201943.8,47.8843862415,"N",-110.548097392,"W",9377,"FarmerI_PRO_PRO_2018_henrys.csv"
"HENRYS",3.001946,2.921926,2.847682,2.77704,2.714024,2.662261,2.613829,2.560313,2.511119,2.473608,2.450171,2.443205,2.444077,2.435386,2.40913,2.379282,2.37126,2.405647,2.485022,2.579095,2.637115,2.639639,2.611319,2.569267,2.517062,2.463006,2.413946,2.368593,2.324594,2.283406,2.249579,2.22416,2.208276,2.204051,2.219565,2.279699,2.412916,2.605096,13.504,10.056,1.01,1,1.1,-0.4,"Wheat16H","18/07/2018","14:13:48",10000,36.4,"GPGGA",201958.2,47.8840907016667,"N",-110.548097888,"W",9378,"FarmerI_PRO_PRO_2018_henrys.csv"
"HENRYS",3.020901,2.939499,2.863568,2.792364,2.729734,2.67758,2.626965,2.571637,2.521456,2.484507,2.461839,2.454198,2.456908,2.449257,2.421408,2.390513,2.382161,2.416309,2.497731,2.595181,2.655288,2.65966,2.632586,2.590924,2.538257,2.483219,2.433675,2.387477,2.341981,2.300241,2.266071,2.239813,2.223193,2.218282,2.234018,2.29518,2.42972,2.624716,13.547,10.755,1.01,1,1.1,-0.4,"Wheat16H","18/07/2018","14:14:05",10000,35.1,"GPGGA",202013,47.8837883265,"N",-110.5481007535,"W",9379,"FarmerI_PRO_PRO_2018_henrys.csv"
"HENRYS",2.987217,2.909843,2.837555,2.769217,2.708898,2.65885,2.610833,2.558262,2.510398,2.473674,2.450767,2.443077,2.443507,2.434816,2.408329,2.378474,2.369409,2.402613,2.479398,2.57101,2.627468,2.630576,2.603251,2.560884,2.510468,2.457753,2.409495,2.36539,2.322468,2.281717,2.248096,2.223472,2.207351,2.202386,2.216955,2.275251,2.405074,2.590273,12.173,10.148,1.01,1,1.1,-0.4,"Wheat16H","18/07/2018","14:14:22",10000,36.8,"GPGGA",202030,47.8834437536667,"N",-110.548103663667,"W",9380,"FarmerI_PRO_PRO_2018_henrys.csv"
"HENRYS",2.925142,2.849492,2.777401,2.710793,2.653129,2.604227,2.557168,2.506652,2.459861,2.424364,2.403027,2.397644,2.400601,2.393295,2.368227,2.339046,2.329315,2.362922,2.442298,2.536945,2.595667,2.600635,2.574528,2.533551,2.48269,2.430649,2.38304,2.338242,2.294665,2.254725,2.220777,2.194717,2.179165,2.174555,2.188359,2.24745,2.378375,2.56377,13.208,9.6394,1.01,1,1.1,-0.4,"Wheat16H","18/07/2018","14:14:38",10000,36.4,"GPGGA",202047.2,47.8830953826667,"N",-110.548106621833,"W",9381,"FarmerI_PRO_PRO_2018_henrys.csv"
"HENRYS",3.050119,2.969693,2.894096,2.823042,2.759854,2.708423,2.657636,2.60225,2.55233,2.514617,2.491455,2.483944,2.486249,2.478088,2.448942,2.415377,2.402286,2.432241,2.511344,2.609869,2.67239,2.678626,2.65294,2.61112,2.559321,2.50556,2.456194,2.409672,2.363884,2.3218,2.286496,2.257918,2.239931,2.233534,2.247292,2.304671,2.434471,2.623699,12.53,9.2128,1.01,1,1.1,-0.4,"Wheat16H","18/07/2018","14:14:57",10000,36,"GPGGA",202103.4,47.8827662888333,"N",-110.548109045667,"W",9382,"FarmerI_PRO_PRO_2018_henrys.csv"
"HENRYS",2.926612,2.852407,2.781495,2.713531,2.65632,2.607365,2.560456,2.509246,2.462163,2.42601,2.40436,2.39849,2.401491,2.394051,2.368086,2.337084,2.326836,2.357979,2.435414,2.530721,2.590527,2.59642,2.570557,2.52986,2.480371,2.428897,2.381561,2.337711,2.295015,2.255093,2.221092,2.195132,2.178984,2.172607,2.18619,2.242483,2.368694,2.551913,11.875,9.0202,1.01,1,1.1,-0.4,"Wheat16H","18/07/2018","14:15:12",10000,35.5,"GPGGA",202122.6,47.8823796326667,"N",-110.548112789833,"W",9383,"FarmerI_PRO_PRO_2018_henrys.csv"
"HENRYS",2.945291,2.87064,2.800416,2.733604,2.675562,2.627091,2.581215,2.530385,2.482615,2.44703,2.426053,2.41957,2.421897,2.413746,2.387531,2.356094,2.343369,2.372391,2.449153,2.54327,2.602211,2.608476,2.583815,2.543675,2.494392,2.44485,2.398189,2.353944,2.311708,2.271383,2.237301,2.210384,2.194201,2.188149,2.199972,2.255228,2.380148,2.558964,12.361,8.5638,1.01,1,1.1,-0.4,"Wheat16H","18/07/2018","14:15:29",10000,36.6,"GPGGA",202137.4,47.8820800641667,"N",-110.548113962,"W",9384,"FarmerI_PRO_PRO_2018_henrys.csv"
